Timestamp,Device ID,Status,Activity,Activity Status
0.8136826,0.07871514,0.09603356,0.0020064523,0.006009632
0.81893843,0.0781165,0.09767164,0.0035236713,0.0072703185
0.8156713,0.0762968,0.09323935,0.005195082,0.014209088
0.824224,0.060251012,0.07406529,0.00071738753,0.0027298257
0.8123737,0.0655667,0.0791056,0.0028208552,0.005673557
0.8177032,0.06918688,0.08920032,0.004808249,0.0144021
0.8202378,0.053912565,0.07480297,0.0017912016,0.007741561
0.8295855,0.059312288,0.07625563,0.00029972376,0.0008022178
0.81506497,0.061809592,0.07351517,0.0025344458,0.0050442084
0.8454066,0.034882814,0.046127845,0.00020242357,0.0005602498
0.8322963,0.0563979,0.079079345,0.0012338579,0.0029594894
0.824691,0.06279444,0.08113022,0.0005678345,0.0020906169
0.8173028,0.077191204,0.09449631,0.0047500352,0.013498188
0.83645666,0.05337716,0.06268018,0.0004141343,0.0009821979
0.82194066,0.085352845,0.10770506,0.002781306,0.0058930125
0.83343095,0.065559864,0.083487146,0.0011041253,0.0023844766
0.81752306,0.08984257,0.108141825,0.0038344883,0.008849907
0.8216241,0.088203885,0.111088626,0.00258667,0.0058662253
0.8412883,0.04138645,0.053682122,0.0017512784,0.0054426296
0.81126964,0.08480087,0.1003838,0.0029325665,0.008126346
0.82818,0.06324041,0.0752593,0.00060171145,0.0013441171
0.81215394,0.081230365,0.09162259,0.0027750651,0.008183164
0.8227986,0.07852902,0.09783442,0.0012721143,0.002835485
0.8148491,0.0624092,0.077414066,0.002498712,0.0051494753
0.8200386,0.06545623,0.08234844,0.0008885835,0.0032139518
0.8301934,0.052506965,0.06317633,0.0004598244,0.0018951406
0.8209125,0.087821804,0.11047256,0.002129218,0.0048194854
0.8127127,0.09403222,0.11019605,0.0043522893,0.010562562
0.84178793,0.040630374,0.056428105,0.0004232375,0.0011323963
0.8124702,0.09349141,0.10848503,0.004886653,0.011456125
0.821802,0.072529756,0.094112776,0.00095063355,0.0029371155
0.82011443,0.069180556,0.0892609,0.0033084045,0.01097397
0.81707746,0.08737375,0.10467701,0.0042536864,0.009289563
0.8196021,0.07856395,0.10187124,0.0011194603,0.002755398
0.81452036,0.083524965,0.09681248,0.0055206846,0.013874552
0.8202668,0.08855563,0.1085774,0.0033227724,0.0076492364
0.8123354,0.08792224,0.09606238,0.005575043,0.013102119
0.82147676,0.07442427,0.09615144,0.0009789057,0.0028651445
0.8185884,0.09075331,0.11194374,0.0029034656,0.007227332
0.8199877,0.08668883,0.11112606,0.0020778577,0.0055302563
0.8219015,0.086995475,0.109817155,0.0026353775,0.0058069187
0.81408876,0.0770444,0.09303918,0.0018811184,0.0057742456
0.81213695,0.07594929,0.08857035,0.0029777722,0.009672943
0.8148852,0.08822301,0.101579614,0.0049660513,0.012944474
0.81736076,0.06577776,0.0798632,0.0038195166,0.009957137
0.81861705,0.057401896,0.07592028,0.0020602762,0.0046495236
0.8235856,0.06220046,0.079068646,0.0004141601,0.0010074447
0.810913,0.07039966,0.0844573,0.0033407183,0.00700486
0.82627106,0.07694337,0.0972943,0.0014617982,0.003162219
0.82160854,0.07957748,0.101730146,0.0012071198,0.002773751
0.83703697,0.050231412,0.063495,0.00025794594,0.0011358985
0.8208486,0.08517651,0.1053925,0.003332853,0.007098593
0.8135765,0.08967213,0.102180526,0.00523371,0.013201312
0.8149537,0.08994386,0.106260754,0.004543252,0.010243466
0.81379765,0.08833247,0.099381745,0.005665654,0.0136207985
0.8144785,0.09031701,0.10598899,0.004717769,0.010540807
0.8119297,0.085261814,0.093732774,0.0053358255,0.012653143
0.8223178,0.08487843,0.106636636,0.0029102475,0.0059726983
0.8332039,0.057885077,0.07429482,0.0002494931,0.0007123856
0.8151,0.0616471,0.07595109,0.0024261305,0.004932391
0.81068605,0.08503803,0.09656526,0.0032084773,0.00906338
0.8147672,0.08193743,0.09592016,0.005478631,0.013967487
0.8206645,0.08739067,0.107373156,0.003352252,0.007557445
0.82215726,0.08303406,0.104301535,0.0015818585,0.0035045322
0.8325044,0.04063407,0.052842584,0.0004091291,0.0018656044
0.8215128,0.07495397,0.09618604,0.00091996515,0.002162079
0.8278589,0.07194756,0.089526325,0.0011483753,0.002468584
0.8192338,0.055864625,0.07467661,0.0019134652,0.004351816
0.8200302,0.07334414,0.09365335,0.0008134813,0.002244309
0.8227529,0.05052929,0.06505741,0.0015300253,0.003243206
0.8181625,0.07678755,0.09718835,0.001514252,0.004641375
0.81205916,0.08719904,0.10432593,0.0030922955,0.0083026085
0.8286417,0.051282596,0.059603654,0.00017334337,0.00043387586
0.8292191,0.07640239,0.09756002,0.0017289197,0.003618459
0.8560254,0.026470982,0.03498517,0.0007051005,0.0021449202
0.8151916,0.088715546,0.10145774,0.0047589405,0.012576633
0.81492335,0.06899234,0.08721868,0.0027202982,0.009720003
0.8120844,0.07674103,0.08880625,0.0029711004,0.009522576
0.8231489,0.049535565,0.062775,0.0014559494,0.0029918987
0.8151647,0.076987885,0.094703086,0.003645618,0.0077867527
0.81232053,0.08812203,0.10540464,0.0031844238,0.00845277
0.8182865,0.067016594,0.08004263,0.0011539975,0.0039835507
0.8464412,0.042755403,0.05640098,0.0018216434,0.006095372
0.82658404,0.08281128,0.10683128,0.0024410437,0.005083962
0.82131886,0.08489459,0.10572965,0.0031626371,0.0066319834
0.8335822,0.033442073,0.051194794,0.00056661235,0.0031203807
0.8124405,0.09369614,0.106974855,0.0049084467,0.012158969
0.81691116,0.06207211,0.07802093,0.0020419057,0.007703188
0.8240804,0.05620713,0.066454925,0.0008069367,0.003069443
0.8203984,0.084541105,0.10318341,0.0038164912,0.007951592
0.8179295,0.072907835,0.0934213,0.0030361547,0.0062470115
0.81369686,0.09166334,0.10723357,0.0047383923,0.010858478
0.8109738,0.08472735,0.095719434,0.0032267496,0.009168756
0.81837296,0.07990556,0.0986403,0.0037736471,0.007837073
0.8095287,0.09491964,0.1096377,0.0046821646,0.011626558
0.8403875,0.03489638,0.045546252,0.00129197,0.00365953
0.8326475,0.0375724,0.055602036,0.00064835255,0.0018633344
0.81939363,0.07881418,0.10004165,0.0015881775,0.004732269
0.8298323,0.066956945,0.081777334,0.00088553905,0.0019434884
0.8141706,0.08579131,0.098412536,0.0055003986,0.013685596
0.8166594,0.08014321,0.095718354,0.0039755106,0.0117788585
0.8192035,0.09060376,0.112181276,0.0028151174,0.0070054205
0.82798594,0.08185222,0.10638882,0.002290913,0.0047997953
0.81815404,0.07498622,0.09300227,0.0046559875,0.013530009
0.8198133,0.08981308,0.11239988,0.0022368024,0.0051323166
0.8205775,0.05357702,0.06758472,0.0017438867,0.0035986875
0.8125024,0.092625186,0.10568002,0.0053603,0.012065118
0.8241942,0.0685278,0.083912596,0.0006591951,0.0015156593
0.8161827,0.06747013,0.086892195,0.0027532736,0.0060077775
0.8147189,0.082163475,0.09705625,0.00525225,0.013771318
0.81244034,0.08980016,0.10720599,0.003364284,0.008780665
0.8553057,0.027489215,0.033544727,1.0142945e-05,3.815991e-05
0.81512976,0.08946371,0.10556111,0.0046043284,0.010218743
0.81604505,0.06708925,0.08639067,0.0027339973,0.006001292
0.82137054,0.07524557,0.09739124,0.0012349808,0.0038603807
0.8203739,0.072921716,0.09175591,0.0042844024,0.012945199
0.8156437,0.0764676,0.09327491,0.0052146167,0.014210511
0.83815265,0.044370677,0.05517954,8.286189e-05,0.00023402668
0.81589186,0.07494197,0.09297623,0.0050366274,0.0141936345
0.84390146,0.042446323,0.052721784,6.044153e-05,0.0001904562
0.85375476,0.026675284,0.03199229,1.0406286e-05,3.7750466e-05
0.8567678,0.0352444,0.046930518,0.0011588731,0.004264712
0.82577986,0.07949193,0.10438762,0.0026038107,0.0050190305
0.81955016,0.07490289,0.092918366,0.004075329,0.012309444
0.8207207,0.08346016,0.10284157,0.0037744825,0.0076962807
0.8312254,0.06698807,0.08219528,0.00094829424,0.002089652
0.8221157,0.08283009,0.1041328,0.0032666964,0.006468554
0.83056056,0.048490986,0.0722409,0.0022796188,0.0095985625
0.8175482,0.081256635,0.101513796,0.0019151499,0.0055300356
0.84056455,0.047333468,0.062262487,0.00046574418,0.001125155
0.833221,0.05042398,0.063709676,0.00015049966,0.00040541322
0.81867415,0.08811761,0.10680697,0.003742872,0.008419329
0.81281173,0.078363135,0.09054074,0.0022274454,0.006744603
0.8228663,0.06101324,0.08417792,0.0029389428,0.010676428
0.841233,0.048056465,0.060999937,0.00024176513,0.0011434589
0.8176621,0.08698325,0.10829908,0.0024295072,0.006505872
0.83548,0.0378907,0.06162199,0.0012564302,0.0067524053
0.81883246,0.090900786,0.11061565,0.0033441302,0.007995707
0.8338037,0.04796484,0.05259318,0.00017999728,0.00045694708
0.8122472,0.08043178,0.091545746,0.0025954838,0.0076823644
0.82138544,0.074598566,0.09733586,0.00089153653,0.0021179062
0.83297807,0.058292065,0.06838898,0.00048707184,0.0011402066
0.8366264,0.05258528,0.06682857,0.00016033853,0.00047241562
0.82333374,0.06360791,0.086125076,0.0035648304,0.01205775
0.82894737,0.04183158,0.05501109,0.0009953423,0.0021255591
0.818608,0.08931909,0.11249275,0.0025664347,0.0066252365
0.8428876,0.041441943,0.049501494,0.0001958285,0.00049434096
0.8146609,0.090329625,0.106456704,0.004592839,0.010387113
0.85478187,0.016375767,0.026744543,8.322807e-05,0.00034851785
0.821608,0.05050522,0.061030082,0.0017951183,0.003714276
0.81427824,0.08990125,0.10454908,0.0050164787,0.010815153
0.82026696,0.056248035,0.07194471,0.0015341575,0.0060376185
0.82057637,0.088464916,0.10869741,0.0032637664,0.0075196857
0.8122811,0.09292941,0.10648453,0.0052856794,0.01189456
0.8228471,0.08262763,0.10485594,0.0030286112,0.005913171
0.8192634,0.0889104,0.11423854,0.0020981282,0.005227292
0.8286227,0.08087978,0.10496601,0.0022133074,0.0046248073
0.8107312,0.08503816,0.09450165,0.0036338835,0.010604179
0.82427394,0.04779917,0.06056831,0.0013408164,0.0027395242
0.8213681,0.053215228,0.06975185,0.0017322765,0.0038213097
0.8136025,0.0911553,0.10217472,0.005457828,0.013212107
0.830335,0.03702636,0.05267784,0.00074566645,0.0017330915
0.8227377,0.06557449,0.087371565,0.0036958402,0.012204223
0.8211677,0.08977631,0.1117231,0.0027646653,0.006555139
0.813939,0.08809287,0.102325335,0.004911848,0.010521986
0.819305,0.086571805,0.11188895,0.0018673084,0.004805201
0.84398896,0.03113607,0.040762667,0.0010345486,0.0029032007
0.8142291,0.09236743,0.104187734,0.0050376933,0.012704178
0.81692654,0.08702904,0.104130365,0.004341574,0.009400397
0.816328,0.07710731,0.09648411,0.0016538281,0.0050519723
0.8481942,0.023743145,0.029547062,0.0002623811,0.00049978914
0.8286119,0.07172625,0.09653182,0.0020453911,0.004205681
0.8330295,0.035785846,0.049394846,0.0006972958,0.001554738
0.81945044,0.0905837,0.11065231,0.0032571957,0.0077752587
0.83751804,0.027771054,0.04041075,0.0003814017,0.0009244503
0.8163488,0.08746021,0.10377318,0.004551622,0.00973925
0.8244045,0.05707248,0.081621386,0.0027915956,0.010608459
0.82884085,0.039227795,0.056797005,0.00080775685,0.0020694486
0.8231767,0.06829101,0.08900096,0.0005936901,0.0014822009
0.81019783,0.07296667,0.08752415,0.0036390214,0.007814576
0.8169816,0.068519734,0.08279077,0.004205995,0.0111839995
0.8240487,0.067071944,0.082677,0.0005670667,0.0013281356
0.8395083,0.04521937,0.05651459,8.5692365e-05,0.00025196106
0.8486993,0.038907625,0.04789513,3.8603375e-05,0.00013055588
0.8134845,0.09206639,0.10366794,0.0054122726,0.012743773
0.8223637,0.07102399,0.09171688,0.0008338225,0.0025854658
0.81612647,0.066844545,0.08665497,0.0026140832,0.009586507
0.8102406,0.0877156,0.09968595,0.005145998,0.011413733
0.83408344,0.052056402,0.06454311,0.00038714847,0.0016756816
0.8177284,0.08557081,0.11013234,0.001653521,0.0040285233
0.8560906,0.014910475,0.022542456,4.2429347e-05,0.00018399673
0.8310407,0.07132115,0.09028149,0.0014061421,0.0029769896
0.8479697,0.023749912,0.0419762,0.00046329622,0.0037741635
0.8369039,0.049509853,0.06248924,0.00012774517,0.000369071
0.82564276,0.070803046,0.08681573,0.00087883713,0.0019517619
0.82053775,0.08911031,0.10950363,0.0032091988,0.007491249
0.8375591,0.056869473,0.07434961,0.0007641697,0.0016988952
0.855317,0.034793828,0.04264613,2.1824922e-05,9.085177e-05
0.83242506,0.065936185,0.08168395,0.0009938637,0.002174093
0.8342274,0.056569215,0.066239566,0.000454806,0.0010735068
0.82226616,0.06739969,0.08852686,0.0038476177,0.012407204
0.81249243,0.0927404,0.105913654,0.005320814,0.012044096
0.82930017,0.060754873,0.07674007,0.00032470567,0.0010268305
0.8225832,0.07754701,0.09692803,0.0011366886,0.002568893
0.82241637,0.08506143,0.10760927,0.0027296166,0.0056634736
0.8273465,0.06524504,0.083129466,0.00044164536,0.0012864958
0.81804794,0.08015246,0.09592234,0.0043567233,0.012514902
0.8345926,0.049236797,0.061248094,0.00013989022,0.0005374641
0.83149964,0.040352743,0.059125688,0.00072294177,0.002068172
0.835095,0.049080484,0.06106895,0.00013442848,0.00051455304
0.81859094,0.07843431,0.09496423,0.004292918,0.012509329
0.82292724,0.066241786,0.08604346,0.0005335469,0.001308243
0.8221281,0.080560304,0.10404854,0.0015310264,0.004442532
0.8163949,0.07204191,0.09095587,0.0050210115,0.0144425025
0.82608,0.055599775,0.06654137,0.0005908473,0.0023088031
0.82123476,0.089070514,0.11006439,0.0030376434,0.0071335365
0.8253521,0.046054963,0.06338279,0.0010681592,0.0048161135
0.81267464,0.09292834,0.10610474,0.005227852,0.012128401
0.8140314,0.06794672,0.083806284,0.0025627168,0.009241121
0.8248155,0.06436826,0.078307845,0.00047911934,0.0011200166
0.81548303,0.08740212,0.10102901,0.0048857555,0.012873659
0.815212,0.09185994,0.10894937,0.0042038923,0.009907578
0.81516904,0.062247433,0.07770407,0.0024816887,0.0051641804
0.8141003,0.09124256,0.10723122,0.004626177,0.010624055
0.84435374,0.035690833,0.04586035,0.00018647985,0.0009813654
0.8138897,0.09127686,0.10680254,0.004753111,0.010792852
0.81557673,0.07438701,0.09212844,0.0032146915,0.010624316
0.83433336,0.061393823,0.08446657,0.0012948194,0.0029388168
0.8301561,0.05362691,0.06817827,0.0002040749,0.0005294747
0.8268935,0.040164154,0.06147448,0.0010789627,0.0057217903
0.8209027,0.07233025,0.09301367,0.0007613055,0.0020383291
0.8274293,0.08043188,0.103707895,0.002009209,0.004250795
0.82422,0.07256793,0.08921359,0.0009350401,0.0020927426
0.81390446,0.092990905,0.105275236,0.0049981093,0.012443102
0.8197678,0.07836682,0.098807536,0.003342756,0.0067877066
0.82737106,0.051395666,0.072269455,0.0012032774,0.0029561566
0.8189531,0.07187245,0.093232416,0.0027814857,0.005682662
0.8314724,0.04349741,0.06798301,0.001708976,0.008162623
0.82155246,0.08818924,0.11032013,0.0027690597,0.0063133063
0.817821,0.08237978,0.10572994,0.0013971572,0.0035363263
0.81794333,0.08543692,0.10276927,0.0042809453,0.009016214
0.82105446,0.06697705,0.08797031,0.0032901731,0.011098092
0.83431244,0.06364251,0.08645019,0.0013398456,0.0029407137
0.81984323,0.08293094,0.10496153,0.0018764347,0.0052896747
0.8184126,0.090947814,0.11025397,0.0034860175,0.0082975365
0.8315154,0.05619187,0.07058934,0.00023260586,0.00078834937
0.82242465,0.05892547,0.07040324,0.0007471004,0.0027830242
0.82166594,0.08465972,0.104960196,0.003293779,0.00674506
0.8208812,0.08691738,0.107077844,0.0033106913,0.007386844
0.8490549,0.018075446,0.026591826,0.0001447046,0.00034045076
0.82027847,0.08451806,0.107757725,0.0015843856,0.0036639555
0.8287199,0.080749765,0.10477912,0.0022041972,0.004603874
0.82264847,0.06769987,0.0879478,0.00058782083,0.0014259286
0.82160443,0.08723178,0.10880889,0.0029366715,0.0065640877
0.81371427,0.09186473,0.107742935,0.0046529053,0.010792567
0.84122324,0.04734831,0.06015298,0.0003778765,0.0008955329
0.8147542,0.08224311,0.09857136,0.0042067477,0.008986185
0.8215496,0.08574679,0.107301906,0.0029667558,0.006376159
0.824379,0.08441706,0.10877013,0.002359252,0.0051453295
0.8188339,0.0892508,0.108378924,0.0035791579,0.008254604
0.81464255,0.08964356,0.10481714,0.004863322,0.010574001
0.8221366,0.07052225,0.09173406,0.00070165267,0.0016811402
0.84376425,0.027801158,0.043847546,0.00029335605,0.0010468763
0.82622355,0.04516838,0.05569769,0.0015913473,0.003506573
0.81638145,0.07030929,0.08127797,0.0015206728,0.0049941004
0.81684136,0.0890302,0.10660091,0.0041088737,0.009270211
0.8422381,0.04741266,0.06612232,0.0022992184,0.0077081798
0.81489116,0.08397705,0.09781965,0.0041198325,0.011905005
0.8232863,0.064607784,0.08364849,0.00048340976,0.0011759682
0.8164001,0.0789179,0.094961114,0.003798968,0.0115208
0.8255798,0.054042287,0.07957854,0.0026561536,0.010492953
0.8135263,0.06973429,0.08814113,0.0030348662,0.006599912
0.83286935,0.06641453,0.091127135,0.0016017557,0.003520224
0.8148153,0.08913872,0.10405711,0.004941485,0.010558068
0.82608104,0.062392488,0.080587134,0.000394993,0.0010057712
0.8192792,0.08049083,0.104321145,0.0012488604,0.0030394515
0.82892346,0.07023396,0.09486211,0.0019571267,0.0040788413
0.8214146,0.08906504,0.11185339,0.002584868,0.005988687
0.82181245,0.08478915,0.10571453,0.0031263907,0.0064420635
0.8285542,0.07947162,0.102529995,0.001996534,0.004190199
0.8297306,0.038193546,0.056640018,0.00078953383,0.0040709577
0.835722,0.034162473,0.04817364,0.0003846854,0.0019029097
0.83289254,0.068750046,0.09311356,0.0016489658,0.0035045159
0.82429475,0.05423344,0.075238325,0.0014265153,0.0033464613
0.81553304,0.06300983,0.08078974,0.0025545987,0.0055698724
0.84345675,0.039772443,0.05224044,0.0002810042,0.0007315411
0.8084113,0.091868244,0.1050214,0.0041731703,0.010909127
0.82935953,0.06690903,0.08157461,0.00086267764,0.001891142
0.8205343,0.085428886,0.10501844,0.0035095317,0.00754757
0.82829535,0.06427262,0.08306282,0.00041509667,0.0011373687
0.8196216,0.05557735,0.073057406,0.0017103057,0.0070020086
0.8537523,0.012919008,0.025465516,8.1022394e-05,0.0008890104
0.8285921,0.07456011,0.09418696,0.0014533652,0.0030786083
0.82190895,0.0869675,0.109797366,0.0026341958,0.0057999906
0.82941574,0.06538127,0.08928711,0.0017102553,0.003719761
0.8209027,0.07263319,0.0945143,0.00078560645,0.0019835231
0.84742707,0.029728347,0.040184464,0.00014820998,0.00044582933
0.81183016,0.0820043,0.095048755,0.0026786115,0.007722746
0.82336533,0.06130787,0.08449563,0.003159315,0.0112309875
0.82701373,0.07364849,0.09204079,0.0011863202,0.0025752322
0.8458245,0.033487502,0.04472793,0.00019205475,0.00054455386
0.8127108,0.09353719,0.10654766,0.0049158027,0.0122114625
0.81983596,0.0729029,0.091676466,0.0038348162,0.011926075
0.8204697,0.08347265,0.10258301,0.0038721196,0.007928219
0.8163281,0.07874584,0.09667014,0.0037622384,0.007951288
0.8184329,0.075658485,0.093162134,0.003747494,0.011527807
0.82604575,0.06615635,0.07938714,0.00065591856,0.0014609694
0.8174433,0.06886233,0.08881165,0.0029117991,0.010208341
0.8267005,0.04240987,0.06122605,0.0010166159,0.004962982
0.84080577,0.032496296,0.038038302,0.00056904677,0.001097502
0.81882817,0.075914256,0.09340737,0.0039399765,0.011932707
0.823315,0.07649755,0.095135264,0.0011749326,0.0026201874
0.83142465,0.058810167,0.07557769,0.00027701652,0.0007673597
0.8199336,0.053047996,0.06388465,0.0020333747,0.0042740284
0.81290567,0.092719,0.10776161,0.004878998,0.011272215
0.82049716,0.08515581,0.104693115,0.0035318313,0.0075420965
0.8188809,0.07990405,0.10316682,0.0012110722,0.0030181245
0.82565993,0.07992018,0.10456312,0.0026256868,0.0050754575
0.82248676,0.068402715,0.08898498,0.0006123848,0.0014907022
0.8106446,0.09327225,0.10933626,0.0041368827,0.010393845
0.82605004,0.048948392,0.062337406,0.0008732249,0.0035039564
0.82163435,0.088043705,0.1106552,0.0026557143,0.006011933
0.8392929,0.05062973,0.06340371,0.0004446348,0.001040728
0.8199997,0.088923596,0.11148243,0.0021000328,0.004814317
0.8244325,0.057799626,0.08216631,0.002922106,0.0109043745
0.84483945,0.028394531,0.04833182,0.0007135117,0.0048427754
0.81708,0.08575202,0.1059257,0.0023843301,0.0065010265
0.8154513,0.07830241,0.094506085,0.0035927817,0.011187354
0.8324024,0.03584665,0.052836426,0.00059836335,0.0030936543
0.8135974,0.092189215,0.103797525,0.005350854,0.01279818
0.8229321,0.07353113,0.091616005,0.00088042795,0.0020211644
0.8134593,0.09343913,0.109840095,0.0043380116,0.010437755
0.8275569,0.070278496,0.08664665,0.0010009712,0.0021665834
0.8324901,0.035239138,0.049869813,0.00066997175,0.0015295256
0.84436536,0.046989556,0.059080124,8.626159e-05,0.00028663757
0.81600076,0.089747794,0.1068832,0.004249394,0.009659363
0.8231093,0.08530573,0.10884004,0.0021951222,0.004850595
0.8321077,0.037208993,0.053265575,0.0005864132,0.0028955569
0.8133966,0.09132868,0.10574113,0.0050748023,0.011205312
0.8143147,0.090665035,0.10640487,0.0046971035,0.010589805
0.8226917,0.07589541,0.09869053,0.0011525034,0.003493921
0.8172358,0.08245319,0.0978304,0.004689268,0.012931765
0.8257504,0.053068556,0.07886518,0.00254832,0.0102660395
0.8187041,0.06388339,0.08566341,0.0025895776,0.009704902
0.8128049,0.09296422,0.108082704,0.004855622,0.0112970555
0.821889,0.08320242,0.10506035,0.0015275882,0.003420008
0.8207032,0.078409635,0.099964276,0.0031174705,0.006210035
0.8395131,0.04303614,0.061229393,0.0005661416,0.0015380783
0.81467724,0.068441875,0.07977813,0.003676692,0.008728061
0.8311658,0.05718509,0.0731699,0.00048291235,0.0020094058
0.82360613,0.06285566,0.07931936,0.00043240906,0.0010472036
0.81445414,0.08391303,0.10242314,0.0024396568,0.0068177725
0.8210696,0.08997435,0.11138765,0.0028932106,0.0069193253
0.8407909,0.04762509,0.061798587,0.00043500355,0.0010386766
0.82889724,0.03998745,0.066184804,0.0011580952,0.0063816197
0.830057,0.056450415,0.07218496,0.00024690782,0.0006533926
0.83401275,0.04880101,0.05809597,0.0003776509,0.0016351537
0.8308171,0.0421679,0.061340112,0.0007900696,0.0022037118
0.81277704,0.080914564,0.09654705,0.0041736974,0.009066327
0.8250292,0.047577012,0.07316034,0.0015422456,0.0073619434
0.8178707,0.086986236,0.10476639,0.0040854053,0.008910845
0.8260474,0.05481807,0.06468149,0.00062639685,0.0024428745
0.81091636,0.085760765,0.095504455,0.005212376,0.012108528
0.82218647,0.08473955,0.105846904,0.0030707535,0.006257214
0.83385366,0.040707383,0.06401106,0.0015111121,0.007615496
0.8322469,0.038720388,0.05309944,0.00053743797,0.0024863228
0.81234956,0.09256403,0.10570703,0.005405377,0.011982266
0.83558184,0.05113268,0.064768925,0.00026854867,0.0011585609
0.8161655,0.07627356,0.09399873,0.004934104,0.013917358
0.8190475,0.05607022,0.07044531,0.0019363334,0.003996068
0.81902814,0.08399006,0.10557681,0.0020325952,0.0056552356
0.8140495,0.091025606,0.101151705,0.005713119,0.013256754
0.8294145,0.045693647,0.07108088,0.0018477945,0.008537927
0.82184726,0.07966882,0.10212563,0.0030082476,0.0058835056
0.84145904,0.04514213,0.059111476,0.0003951757,0.0009716858
0.82880783,0.05386578,0.07746729,0.0029029124,0.010865583
0.8123842,0.07850966,0.08871457,0.004817046,0.011659197
0.8287815,0.055446964,0.069106914,0.00023874355,0.0008618359
0.82002914,0.08694649,0.106318876,0.003545235,0.0078737065
0.8190237,0.084589645,0.10642505,0.0020804172,0.0057401876
